Publisher,Journal Title,eISSN,eISSN Link,Journal Website,Open Access Options,Embargo & Sharing Policy,APC Information,Notes
Association of Computing Machinery (ACM),BDEIM: Big Data Economy and Information Management,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BDET: Big Data Engineering and Technology,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BDIOT: Big Data and Internet of Things,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BDMIP: Big Data Mining and Information Processing,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BDSIC: Big-data Service and Intelligent Computation,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BECB: Biomedical Engineering and Computational Biology,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),Beowulf: 20 Years of Beowulf,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BEWEB: Business intelligence and the WEB,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BIBE: Biological Information and Biomedical Engineering,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BIC: Bioinformatics and Intelligent Computing,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BigDAS: Big Data Applications and Services,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
Association of Computing Machinery (ACM),BigDataScience: Big Data Science and Computing,,,,https://www.acm.org/publications/openaccess,https://www.acm.org/publications/policies/publication-rights-and-licensing-policy,https://www.acm.org/publications/openaccess,ACM moved to fully open access on 2026-01-01 under the ACM Open model; APCs apply to authors at non-participating institutions. There is effectively no green-OA embargo (immediate OA). Policies are publisher-level (ACM does not publish per-journal policy pages); journal home pages are on the ACM Digital Library (dl.acm.org). Conference-proceedings series; no journal eISSN - see ACM Digital Library.
